Iteration,schedules
21,"[(105, 4), (106, 15), (107, 12), (110, 13), (111, 3), (112, 6), (114, 5), (115, 1), (12, 7), (47, 7), (52, 7), (53, 9), (7, 9), (10, 14), (125, 8), (133, 10), (45, 2), (171, 12), (43, 2), (121, 2), (122, 5), (58, 8), (64, 3), (65, 10), (66, 6), (33, 14), (35, 11), (36, 2), (26, 12), (38, 6), (16, 5), (176, 14), (156, 11), (101, 1), (102, 10), (79, 15), (83, 5), (140, 13), (141, 7), (144, 8), (145, 9), (146, 12), (148, 9), (149, 1), (150, 10), (158, 11), (167, 4), (168, 14), (169, 6), (170, 14), (1, 1), (2, 12), (84, 15), (85, 6), (86, 5), (89, 2), (93, 3), (94, 2), (95, 10), (31, 12), (96, 6), (172, 5), (97, 3), (17, 12), (18, 1), (173, 13), (98, 9), (76, 1), (6, 5), (104, 7), (11, 13), (135, 14), (177, 15), (46, 5), (180, 13), (178, 15), (179, 12), (99, 7), (44, 14), (100, 15), (157, 2), (77, 6), (124, 3), (181, 12), (14, 9), (134, 6), (182, 11), (27, 9), (183, 8), (136, 2), (78, 10), (39, 14), (32, 9), (40, 13), (41, 5), (42, 6), (13, 6), (15, 1), (174, 3), (67, 6), (68, 2), (69, 1), (70, 9), (75, 13), (28, 13), (175, 14), (29, 2), (30, 6)]"
22,"[(176, 14), (45, 2), (12, 7), (171, 8), (105, 4), (116, 3), (79, 15), (81, 12), (82, 8), (47, 7), (57, 15), (158, 11), (159, 1), (160, 11), (161, 14), (162, 13), (163, 11), (166, 4), (89, 2), (93, 3), (94, 2), (140, 10), (151, 6), (152, 10), (153, 6), (154, 4), (155, 14), (16, 5), (84, 12), (85, 13), (86, 5), (7, 9), (8, 12), (9, 2), (1, 1), (3, 6), (4, 7), (5, 15), (26, 8), (101, 6), (102, 10), (43, 2), (156, 11), (121, 10), (123, 11), (125, 13), (126, 1), (33, 14), (35, 11), (36, 2), (58, 7), (64, 3), (65, 5), (66, 6), (38, 1), (76, 2), (117, 10), (104, 7), (119, 13), (120, 14), (6, 5), (11, 8), (95, 10), (67, 12), (175, 3), (96, 6), (97, 3), (177, 15), (178, 15), (180, 13), (124, 12), (181, 4), (179, 12), (27, 9), (157, 2), (118, 14), (120, 14), (68, 9), (69, 1), (70, 9), (44, 1), (46, 5), (75, 13), (13, 5), (17, 15), (18, 6), (28, 14), (39, 8), (128, 13), (98, 9), (99, 7), (29, 2), (100, 15), (77, 5), (78, 10), (14, 9), (182, 11), (183, 8), (15, 1), (30, 6), (127, 4), (31, 12), (40, 13), (129, 10), (41, 5), (32, 12), (42, 6), (172, 3), (173, 13), (174, 3), (175, 7)]"
23,"[(156, 8), (84, 12), (87, 10), (88, 8), (176, 14), (105, 4), (106, 15), (107, 12), (110, 13), (111, 3), (112, 6), (113, 9), (115, 1), (47, 7), (54, 13), (58, 7), (59, 5), (60, 11), (63, 4), (89, 2), (90, 12), (91, 9), (92, 5), (171, 8), (7, 9), (8, 8), (9, 2), (79, 15), (80, 3), (26, 10), (43, 2), (140, 3), (151, 6), (152, 10), (153, 6), (154, 4), (155, 14), (158, 11), (159, 3), (160, 15), (161, 7), (162, 13), (163, 11), (166, 4), (38, 6), (12, 7), (121, 2), (122, 7), (16, 5), (45, 14), (125, 13), (138, 13), (139, 8), (33, 14), (34, 5), (1, 1), (3, 6), (4, 7), (5, 2), (101, 1), (102, 10), (6, 5), (17, 12), (19, 8), (20, 1), (95, 10), (67, 12), (96, 6), (76, 1), (104, 9), (11, 8), (124, 3), (77, 6), (46, 9), (56, 8), (31, 3), (177, 15), (180, 13), (178, 15), (68, 2), (69, 1), (70, 9), (179, 12), (157, 15), (181, 12), (44, 14), (75, 13), (78, 10), (172, 13), (39, 15), (182, 11), (183, 8), (55, 6), (97, 3), (98, 5), (175, 10), (14, 3), (173, 13), (99, 7), (40, 13), (41, 5), (32, 12), (42, 6), (27, 9), (28, 14), (100, 15), (13, 1), (29, 2), (174, 3), (30, 6), (175, 7), (15, 1)]"
24,"[(1, 11), (3, 6), (4, 7), (5, 2), (171, 8), (26, 12), (7, 9), (10, 14), (101, 2), (102, 10), (125, 13), (130, 3), (131, 12), (132, 1), (43, 10), (12, 5), (47, 4), (48, 14), (33, 15), (37, 11), (16, 5), (156, 8), (89, 2), (93, 3), (94, 4), (121, 10), (122, 7), (176, 14), (58, 7), (64, 3), (65, 5), (66, 6), (140, 4), (141, 7), (142, 7), (143, 3), (145, 9), (146, 2), (148, 9), (149, 1), (150, 10), (38, 1), (45, 7), (105, 4), (116, 3), (84, 15), (87, 13), (88, 8), (79, 15), (80, 13), (158, 11), (167, 9), (168, 14), (169, 6), (170, 14), (76, 2), (124, 12), (77, 6), (177, 15), (117, 10), (180, 13), (178, 15), (179, 12), (118, 13), (120, 14), (174, 3), (95, 10), (181, 4), (96, 6), (44, 1), (39, 5), (11, 8), (6, 5), (119, 13), (120, 14), (104, 7), (78, 10), (31, 12), (14, 9), (175, 7), (32, 12), (97, 3), (17, 12), (18, 1), (157, 2), (182, 11), (46, 13), (183, 8), (67, 6), (27, 8), (98, 9), (28, 15), (29, 2), (50, 2), (40, 13), (99, 7), (68, 2), (69, 1), (70, 9), (30, 6), (100, 15), (75, 13), (13, 1), (15, 1), (172, 13), (173, 13), (174, 3), (49, 6), (41, 5), (42, 6)]"
25,"[(12, 7), (158, 4), (167, 4), (168, 14), (169, 6), (170, 14), (79, 15), (83, 5), (47, 7), (48, 15), (105, 4), (116, 3), (84, 12), (85, 13), (86, 5), (101, 6), (103, 12), (7, 9), (8, 8), (9, 2), (171, 8), (89, 2), (90, 12), (91, 9), (92, 5), (33, 14), (34, 5), (140, 11), (141, 15), (144, 8), (145, 9), (146, 2), (147, 2), (150, 10), (38, 1), (45, 14), (43, 10), (26, 12), (1, 1), (2, 12), (125, 3), (137, 1), (156, 8), (121, 2), (123, 11), (176, 14), (58, 8), (64, 3), (65, 5), (66, 6), (16, 5), (17, 12), (25, 14), (157, 2), (117, 10), (11, 13), (172, 5), (95, 10), (6, 5), (96, 6), (118, 14), (120, 14), (119, 13), (120, 14), (124, 3), (97, 3), (104, 7), (39, 15), (177, 15), (180, 13), (178, 15), (179, 12), (181, 4), (98, 9), (67, 12), (68, 2), (69, 1), (70, 9), (182, 11), (99, 7), (173, 13), (76, 2), (49, 3), (183, 8), (44, 1), (31, 3), (100, 15), (13, 6), (75, 13), (50, 2), (77, 5), (174, 4), (27, 9), (78, 10), (32, 12), (175, 7), (46, 13), (28, 14), (29, 2), (30, 6), (14, 3), (15, 1), (40, 13), (41, 5), (42, 6)]"
26,"[(16, 5), (156, 8), (38, 6), (121, 10), (122, 7), (140, 11), (141, 5), (142, 7), (143, 3), (145, 9), (146, 2), (148, 9), (149, 1), (150, 10), (58, 7), (64, 3), (65, 5), (66, 6), (79, 15), (80, 3), (158, 4), (167, 4), (168, 14), (169, 12), (170, 14), (33, 14), (34, 5), (101, 2), (102, 14), (176, 9), (1, 1), (3, 6), (4, 7), (5, 2), (171, 12), (43, 2), (7, 9), (10, 14), (89, 2), (93, 3), (94, 4), (26, 12), (105, 4), (116, 3), (125, 13), (126, 1), (45, 7), (47, 7), (52, 7), (53, 9), (84, 15), (87, 10), (88, 8), (12, 7), (124, 12), (117, 10), (118, 14), (120, 14), (177, 15), (119, 13), (120, 14), (178, 15), (95, 10), (96, 6), (157, 15), (179, 12), (104, 9), (6, 4), (97, 3), (17, 15), (19, 8), (20, 1), (31, 3), (98, 9), (11, 8), (180, 13), (181, 12), (128, 13), (172, 3), (173, 13), (14, 9), (76, 1), (46, 5), (67, 12), (13, 5), (44, 1), (68, 2), (69, 1), (70, 9), (77, 6), (99, 7), (15, 1), (127, 6), (75, 13), (78, 10), (100, 15), (182, 11), (174, 3), (183, 8), (27, 10), (129, 10), (39, 8), (28, 14), (40, 13), (29, 2), (32, 12), (41, 5), (42, 6), (30, 6), (175, 7)]"
27,"[(121, 10), (122, 7), (125, 8), (130, 6), (131, 12), (132, 1), (12, 5), (156, 9), (47, 4), (57, 15), (140, 11), (141, 10), (144, 8), (145, 9), (146, 2), (147, 2), (150, 10), (58, 7), (59, 5), (61, 7), (62, 3), (63, 4), (43, 2), (1, 1), (3, 6), (4, 7), (5, 15), (7, 9), (10, 14), (171, 12), (45, 14), (79, 14), (81, 12), (82, 7), (101, 1), (102, 14), (33, 4), (37, 12), (26, 12), (38, 6), (158, 3), (159, 3), (160, 15), (164, 4), (165, 13), (166, 4), (84, 12), (85, 13), (86, 5), (176, 14), (105, 4), (116, 3), (16, 5), (89, 2), (93, 3), (94, 4), (119, 10), (120, 14), (95, 10), (157, 15), (104, 7), (117, 10), (17, 12), (19, 8), (20, 1), (96, 6), (97, 3), (177, 15), (118, 14), (120, 14), (6, 5), (180, 13), (98, 9), (124, 3), (178, 15), (99, 7), (179, 12), (76, 1), (100, 15), (181, 4), (11, 8), (31, 3), (32, 12), (44, 1), (46, 9), (13, 1), (77, 5), (14, 9), (182, 11), (78, 1), (15, 1), (183, 8), (175, 7), (172, 13), (27, 9), (28, 13), (29, 2), (67, 12), (68, 9), (71, 11), (72, 8), (74, 7), (173, 13), (30, 6), (75, 13), (174, 3), (175, 14), (39, 8), (40, 11), (41, 5), (42, 6)]"
28,"[(105, 4), (116, 3), (47, 7), (52, 7), (53, 9), (176, 14), (101, 6), (103, 12), (156, 8), (12, 5), (38, 1), (43, 10), (140, 11), (151, 6), (152, 10), (153, 6), (154, 4), (155, 14), (1, 1), (2, 12), (84, 12), (85, 13), (86, 5), (16, 5), (125, 13), (137, 1), (33, 15), (37, 9), (58, 8), (59, 2), (61, 7), (62, 2), (63, 11), (79, 15), (80, 3), (171, 2), (89, 2), (93, 3), (94, 4), (121, 10), (123, 11), (158, 11), (159, 3), (160, 15), (161, 14), (162, 13), (163, 11), (166, 4), (26, 8), (7, 9), (10, 14), (45, 9), (31, 13), (6, 5), (124, 12), (17, 12), (21, 1), (22, 6), (104, 7), (157, 15), (117, 10), (76, 1), (118, 13), (120, 14), (67, 12), (177, 15), (180, 13), (119, 10), (120, 14), (181, 12), (68, 2), (71, 7), (72, 8), (74, 7), (95, 10), (96, 6), (77, 5), (46, 9), (178, 15), (179, 12), (78, 10), (11, 8), (14, 9), (75, 5), (44, 14), (32, 12), (39, 14), (172, 3), (97, 3), (182, 11), (98, 9), (183, 8), (27, 8), (28, 13), (29, 2), (175, 7), (99, 11), (100, 15), (40, 13), (41, 5), (42, 6), (30, 1), (173, 8), (13, 6), (15, 1), (174, 3), (175, 7)]"
29,"[(58, 7), (64, 3), (65, 5), (66, 6), (101, 6), (102, 10), (26, 12), (38, 1), (79, 15), (80, 13), (7, 9), (8, 8), (9, 2), (84, 15), (87, 10), (88, 8), (16, 5), (121, 10), (122, 7), (140, 11), (151, 13), (152, 12), (153, 6), (154, 4), (155, 14), (47, 4), (51, 1), (33, 14), (37, 12), (45, 2), (1, 1), (3, 6), (4, 7), (5, 2), (171, 8), (125, 8), (130, 3), (131, 12), (132, 1), (43, 2), (176, 14), (89, 2), (93, 3), (94, 4), (105, 4), (116, 3), (12, 7), (156, 8), (158, 3), (159, 3), (160, 15), (161, 14), (162, 13), (163, 11), (166, 4), (175, 7), (13, 5), (119, 10), (120, 14), (157, 15), (172, 5), (117, 10), (11, 8), (6, 4), (118, 14), (120, 14), (95, 10), (124, 12), (96, 6), (76, 1), (104, 7), (44, 14), (97, 3), (17, 15), (19, 8), (20, 1), (98, 9), (46, 13), (99, 11), (177, 15), (180, 13), (31, 12), (178, 15), (77, 6), (179, 12), (39, 14), (67, 12), (78, 10), (100, 15), (68, 2), (71, 11), (72, 8), (74, 7), (14, 9), (15, 1), (75, 13), (181, 4), (182, 11), (183, 8), (40, 13), (173, 13), (174, 3), (32, 12), (41, 5), (42, 6), (27, 9), (28, 13), (29, 2), (175, 7), (30, 6)]"
30,"[(84, 12), (87, 10), (88, 8), (12, 7), (171, 8), (45, 2), (7, 9), (10, 14), (176, 14), (105, 4), (116, 3), (38, 6), (33, 15), (37, 12), (58, 7), (59, 5), (60, 15), (63, 4), (47, 4), (57, 15), (26, 12), (125, 13), (126, 1), (140, 11), (151, 6), (152, 10), (153, 6), (154, 6), (155, 14), (79, 15), (80, 3), (156, 8), (121, 2), (122, 7), (1, 1), (2, 13), (16, 5), (158, 3), (167, 4), (168, 14), (169, 6), (170, 14), (101, 2), (103, 12), (43, 10), (89, 2), (93, 3), (94, 4), (95, 10), (177, 15), (180, 13), (178, 15), (179, 12), (96, 6), (124, 12), (117, 10), (76, 1), (17, 15), (25, 9), (11, 8), (172, 5), (14, 9), (118, 14), (120, 14), (104, 7), (127, 6), (174, 3), (175, 7), (6, 5), (173, 13), (97, 3), (181, 12), (31, 13), (27, 9), (46, 9), (182, 11), (183, 8), (67, 12), (68, 2), (71, 11), (72, 7), (74, 7), (98, 9), (157, 2), (13, 1), (44, 1), (32, 5), (128, 14), (75, 13), (99, 11), (129, 10), (100, 15), (119, 13), (120, 14), (28, 13), (15, 1), (29, 2), (77, 11), (39, 8), (40, 11), (78, 10), (30, 6), (41, 5), (42, 6), (174, 4)]"
31,"[(101, 6), (103, 12), (125, 8), (130, 6), (131, 12), (132, 1), (58, 7), (59, 5), (60, 15), (63, 4), (47, 4), (51, 1), (176, 14), (79, 15), (80, 3), (7, 9), (8, 8), (9, 2), (84, 12), (87, 10), (88, 8), (33, 14), (35, 11), (36, 2), (156, 11), (38, 1), (105, 4), (116, 3), (43, 10), (171, 2), (12, 7), (16, 5), (158, 3), (159, 3), (160, 15), (161, 14), (162, 13), (163, 11), (166, 4), (26, 10), (140, 13), (151, 6), (152, 10), (153, 6), (154, 4), (155, 14), (1, 1), (3, 6), (4, 7), (5, 2), (45, 2), (89, 2), (90, 12), (91, 9), (92, 5), (121, 2), (123, 11), (104, 9), (44, 1), (124, 3), (117, 10), (95, 10), (6, 5), (96, 6), (76, 2), (157, 15), (172, 5), (97, 3), (67, 12), (17, 12), (23, 4), (24, 8), (98, 9), (118, 14), (120, 14), (173, 13), (68, 2), (69, 1), (70, 13), (31, 12), (77, 5), (119, 13), (120, 14), (177, 11), (46, 13), (180, 13), (78, 10), (174, 3), (178, 15), (175, 7), (179, 12), (27, 9), (181, 12), (39, 14), (28, 13), (75, 4), (182, 11), (183, 8), (32, 12), (99, 11), (100, 15), (40, 13), (11, 8), (29, 2), (30, 6), (14, 3), (41, 5), (42, 4), (13, 1), (15, 1)]"
32,"[(101, 6), (102, 10), (1, 11), (2, 12), (7, 9), (10, 14), (33, 14), (34, 5), (58, 7), (59, 5), (61, 7), (62, 2), (63, 4), (47, 4), (57, 15), (89, 2), (90, 12), (91, 9), (92, 5), (38, 1), (79, 15), (81, 12), (82, 7), (171, 8), (140, 3), (151, 6), (152, 10), (153, 6), (154, 4), (155, 14), (176, 14), (43, 2), (121, 10), (123, 11), (84, 12), (85, 13), (86, 5), (12, 7), (125, 13), (126, 1), (156, 8), (16, 5), (105, 4), (106, 15), (107, 12), (110, 13), (111, 3), (112, 6), (113, 9), (115, 1), (45, 11), (158, 11), (167, 8), (168, 11), (169, 6), (170, 14), (26, 8), (76, 1), (6, 5), (104, 9), (128, 15), (14, 9), (67, 12), (124, 3), (127, 14), (17, 12), (21, 1), (22, 6), (31, 3), (157, 15), (13, 6), (15, 1), (77, 5), (95, 10), (96, 6), (68, 2), (71, 11), (73, 14), (74, 7), (97, 3), (75, 13), (177, 15), (98, 9), (178, 15), (180, 13), (11, 8), (179, 12), (46, 13), (129, 10), (181, 12), (99, 7), (78, 10), (182, 11), (183, 8), (100, 15), (172, 13), (173, 13), (27, 9), (28, 14), (39, 15), (40, 13), (29, 2), (30, 6), (32, 5), (174, 3), (44, 1), (41, 5), (42, 6), (175, 7)]"
33,"[(125, 8), (138, 13), (139, 8), (171, 12), (45, 2), (101, 6), (103, 12), (58, 7), (64, 3), (65, 5), (66, 6), (38, 1), (7, 9), (10, 14), (1, 11), (3, 6), (4, 7), (5, 2), (89, 2), (90, 12), (91, 9), (92, 5), (140, 10), (151, 13), (152, 10), (153, 6), (154, 4), (155, 14), (43, 2), (26, 12), (16, 5), (105, 4), (116, 3), (12, 7), (47, 4), (57, 15), (121, 10), (122, 7), (176, 14), (33, 15), (35, 11), (36, 2), (79, 15), (83, 5), (156, 8), (84, 15), (85, 13), (86, 5), (158, 11), (167, 4), (168, 14), (169, 6), (170, 14), (95, 10), (157, 15), (124, 12), (96, 6), (14, 3), (117, 10), (118, 14), (120, 14), (119, 13), (120, 14), (11, 8), (6, 5), (17, 12), (23, 4), (24, 8), (104, 9), (177, 15), (178, 15), (76, 1), (179, 12), (97, 3), (180, 13), (13, 1), (46, 5), (27, 9), (98, 9), (44, 1), (181, 4), (99, 7), (28, 14), (100, 15), (15, 1), (182, 11), (183, 8), (31, 13), (29, 2), (30, 6), (39, 8), (77, 6), (67, 12), (68, 2), (71, 11), (72, 8), (74, 7), (78, 10), (174, 3), (175, 3), (32, 5), (172, 3), (75, 13), (173, 13), (174, 3), (40, 13), (41, 5), (42, 6)]"
34,"[(1, 11), (2, 12), (47, 4), (52, 7), (53, 9), (171, 8), (26, 10), (45, 2), (89, 2), (93, 3), (94, 4), (38, 6), (43, 2), (176, 14), (101, 1), (103, 12), (58, 7), (59, 5), (60, 15), (63, 13), (121, 10), (123, 11), (140, 13), (151, 6), (152, 10), (153, 6), (154, 4), (155, 14), (16, 5), (12, 7), (79, 15), (80, 3), (33, 14), (34, 5), (105, 4), (116, 3), (125, 3), (133, 10), (84, 12), (87, 10), (88, 8), (156, 9), (7, 9), (10, 14), (158, 4), (167, 4), (168, 14), (169, 6), (170, 14), (67, 12), (6, 5), (117, 10), (124, 3), (172, 13), (119, 13), (120, 14), (118, 13), (120, 14), (13, 1), (104, 7), (31, 3), (14, 6), (135, 7), (17, 12), (23, 10), (24, 8), (15, 1), (68, 2), (69, 1), (70, 9), (46, 9), (95, 1), (11, 8), (134, 6), (96, 6), (136, 2), (76, 1), (174, 3), (97, 3), (157, 2), (98, 9), (99, 7), (77, 5), (177, 15), (178, 15), (175, 7), (180, 13), (100, 15), (181, 12), (179, 12), (173, 13), (78, 10), (182, 11), (183, 8), (44, 14), (75, 13), (174, 3), (27, 8), (28, 13), (29, 2), (32, 12), (30, 6), (39, 8), (40, 13), (41, 5), (42, 6)]"
35,"[(140, 11), (151, 6), (152, 10), (153, 6), (154, 4), (155, 14), (101, 6), (103, 12), (89, 2), (90, 12), (91, 9), (92, 5), (79, 15), (80, 3), (45, 14), (156, 8), (121, 10), (123, 11), (12, 7), (16, 5), (38, 1), (47, 4), (48, 14), (84, 12), (87, 10), (88, 8), (176, 9), (125, 13), (126, 8), (158, 4), (167, 4), (168, 14), (169, 6), (170, 14), (43, 2), (105, 4), (116, 3), (171, 8), (1, 1), (2, 12), (26, 10), (7, 9), (10, 14), (33, 14), (35, 11), (36, 2), (58, 7), (59, 5), (60, 15), (63, 4), (104, 7), (46, 13), (128, 13), (17, 12), (19, 8), (20, 1), (95, 10), (117, 10), (96, 6), (157, 15), (14, 3), (11, 8), (118, 14), (120, 14), (50, 2), (49, 6), (177, 15), (31, 12), (178, 15), (179, 12), (6, 5), (180, 13), (172, 13), (119, 13), (120, 14), (97, 3), (181, 4), (127, 15), (76, 2), (182, 11), (183, 8), (44, 14), (98, 9), (77, 6), (124, 3), (78, 10), (173, 13), (67, 12), (129, 7), (68, 2), (69, 1), (70, 9), (99, 7), (39, 8), (40, 13), (100, 15), (75, 13), (32, 12), (27, 9), (174, 3), (13, 5), (15, 1), (28, 14), (29, 2), (175, 7), (41, 5), (30, 6), (42, 4)]"
36,"[(1, 11), (3, 6), (4, 7), (5, 2), (58, 7), (64, 3), (65, 5), (66, 6), (156, 8), (89, 2), (93, 3), (94, 4), (176, 14), (43, 10), (7, 9), (8, 8), (9, 2), (121, 10), (123, 11), (140, 3), (141, 7), (142, 7), (143, 3), (145, 9), (146, 2), (148, 9), (149, 1), (150, 10), (158, 4), (167, 4), (168, 14), (169, 6), (170, 14), (101, 1), (102, 10), (26, 12), (125, 13), (133, 4), (79, 15), (83, 5), (47, 7), (54, 13), (84, 15), (87, 13), (88, 8), (38, 6), (16, 5), (45, 14), (171, 8), (105, 4), (106, 15), (107, 12), (108, 4), (109, 2), (111, 3), (112, 6), (113, 9), (115, 1), (12, 7), (33, 14), (34, 5), (14, 9), (55, 6), (135, 7), (124, 12), (157, 15), (76, 1), (17, 12), (23, 10), (24, 8), (95, 10), (172, 5), (13, 5), (31, 12), (104, 7), (32, 12), (6, 5), (39, 14), (96, 6), (77, 6), (15, 1), (56, 8), (134, 8), (177, 11), (180, 13), (97, 3), (173, 13), (178, 15), (179, 12), (46, 13), (136, 2), (98, 9), (181, 12), (182, 11), (99, 7), (44, 14), (100, 15), (183, 8), (11, 8), (78, 10), (174, 2), (175, 14), (40, 13), (67, 6), (41, 5), (68, 2), (69, 1), (70, 9), (42, 4), (75, 13), (27, 9), (28, 14), (29, 2), (30, 6)]"
37,"[(84, 12), (85, 13), (86, 5), (12, 7), (105, 4), (106, 15), (107, 12), (110, 13), (111, 3), (112, 6), (114, 5), (115, 1), (45, 2), (1, 11), (3, 6), (4, 7), (5, 2), (58, 8), (64, 3), (65, 10), (66, 6), (33, 14), (35, 11), (36, 2), (89, 2), (93, 3), (94, 4), (158, 5), (159, 15), (160, 15), (161, 14), (162, 13), (163, 11), (166, 4), (16, 5), (121, 10), (123, 11), (79, 15), (80, 3), (26, 12), (47, 7), (54, 13), (38, 1), (125, 8), (133, 10), (156, 9), (7, 9), (10, 14), (43, 10), (171, 8), (140, 11), (141, 7), (144, 8), (145, 9), (146, 2), (147, 2), (150, 10), (176, 14), (101, 6), (103, 12), (55, 6), (11, 8), (44, 1), (56, 8), (67, 12), (95, 10), (17, 12), (21, 9), (22, 6), (6, 5), (177, 15), (180, 13), (175, 14), (96, 6), (178, 15), (179, 12), (31, 12), (181, 4), (134, 6), (97, 3), (124, 3), (68, 2), (69, 1), (70, 9), (104, 7), (98, 9), (76, 1), (75, 13), (172, 13), (99, 7), (13, 6), (157, 2), (135, 1), (136, 2), (100, 15), (182, 11), (183, 8), (173, 13), (46, 9), (39, 8), (40, 11), (41, 5), (174, 3), (32, 12), (175, 14), (77, 6), (78, 10), (42, 4), (27, 9), (28, 13), (29, 2), (14, 3), (15, 1), (30, 6)]"
38,"[(58, 7), (59, 5), (61, 7), (62, 2), (63, 4), (156, 8), (33, 14), (35, 11), (36, 8), (26, 12), (43, 10), (171, 2), (105, 4), (106, 15), (107, 12), (110, 13), (111, 3), (112, 6), (113, 9), (115, 1), (38, 6), (176, 9), (140, 3), (141, 7), (142, 7), (143, 3), (145, 9), (146, 2), (147, 2), (150, 10), (84, 15), (87, 10), (88, 8), (89, 2), (93, 3), (94, 4), (16, 5), (1, 1), (2, 12), (47, 7), (54, 13), (45, 11), (79, 15), (83, 5), (125, 13), (133, 4), (158, 11), (167, 8), (168, 14), (169, 6), (170, 14), (101, 1), (103, 12), (12, 5), (121, 10), (123, 11), (7, 9), (8, 8), (9, 2), (104, 7), (13, 1), (124, 3), (11, 8), (134, 6), (177, 15), (178, 15), (180, 13), (179, 12), (95, 10), (39, 14), (17, 12), (19, 6), (20, 1), (96, 6), (55, 6), (6, 5), (181, 4), (157, 15), (182, 11), (76, 1), (31, 13), (56, 2), (183, 8), (135, 7), (136, 2), (14, 3), (97, 3), (15, 12), (77, 6), (44, 14), (78, 10), (98, 9), (46, 13), (172, 3), (174, 3), (32, 5), (99, 7), (173, 13), (40, 13), (100, 15), (27, 6), (41, 5), (174, 3), (42, 6), (28, 13), (29, 2), (30, 1), (175, 7), (67, 12), (68, 2), (71, 11), (72, 8), (74, 7), (75, 13)]"
39,"[(26, 12), (176, 14), (16, 5), (156, 8), (121, 10), (122, 7), (1, 11), (3, 6), (4, 7), (5, 2), (105, 4), (116, 3), (38, 1), (89, 2), (93, 3), (94, 4), (171, 8), (43, 2), (84, 9), (87, 13), (88, 8), (158, 3), (159, 3), (160, 15), (161, 14), (162, 13), (163, 11), (166, 4), (58, 7), (59, 5), (60, 15), (63, 13), (125, 13), (130, 6), (131, 12), (132, 1), (33, 15), (37, 12), (79, 15), (80, 3), (12, 7), (45, 14), (47, 7), (52, 7), (53, 9), (101, 6), (102, 10), (7, 9), (8, 8), (9, 2), (140, 11), (141, 7), (144, 8), (145, 9), (146, 2), (148, 9), (149, 1), (150, 10), (104, 7), (31, 12), (11, 8), (124, 12), (32, 12), (76, 2), (44, 1), (117, 10), (118, 14), (120, 14), (46, 9), (175, 14), (67, 12), (68, 2), (71, 11), (73, 6), (74, 7), (17, 15), (19, 8), (20, 14), (6, 4), (95, 10), (96, 6), (77, 6), (119, 13), (120, 14), (177, 15), (180, 13), (157, 2), (97, 3), (98, 9), (178, 15), (181, 12), (179, 12), (172, 5), (99, 7), (78, 10), (14, 9), (173, 8), (174, 3), (100, 15), (75, 13), (13, 5), (175, 14), (182, 11), (15, 1), (183, 8), (39, 14), (27, 10), (40, 13), (41, 5), (28, 13), (42, 6), (29, 2), (30, 1)]"
40,"[(105, 4), (116, 3), (47, 7), (54, 13), (79, 15), (83, 5), (26, 12), (89, 2), (90, 8), (91, 9), (92, 5), (45, 14), (43, 10), (58, 8), (59, 2), (61, 7), (62, 2), (63, 4), (121, 2), (123, 11), (12, 7), (38, 6), (101, 1), (102, 10), (156, 9), (33, 14), (34, 5), (158, 11), (167, 4), (168, 14), (169, 6), (170, 14), (7, 9), (8, 8), (9, 2), (84, 9), (85, 13), (86, 5), (16, 5), (1, 1), (2, 12), (140, 3), (151, 6), (152, 10), (153, 6), (154, 4), (155, 14), (171, 12), (176, 14), (125, 13), (133, 10), (11, 8), (56, 8), (104, 7), (13, 1), (117, 10), (17, 12), (21, 1), (22, 3), (157, 15), (118, 14), (120, 14), (6, 5), (14, 9), (134, 6), (119, 13), (120, 14), (177, 15), (15, 1), (180, 13), (67, 12), (68, 2), (71, 11), (72, 8), (74, 7), (124, 3), (181, 12), (76, 1), (77, 5), (78, 10), (178, 15), (179, 12), (46, 13), (95, 1), (27, 9), (96, 6), (28, 13), (135, 7), (44, 15), (55, 6), (172, 3), (29, 2), (174, 3), (173, 13), (97, 3), (31, 12), (98, 9), (175, 3), (136, 2), (30, 6), (99, 7), (75, 13), (100, 15), (32, 12), (182, 11), (183, 8), (39, 14), (174, 3), (40, 13), (41, 5), (42, 6)]"
